received_date,receveid_hour,sensor A,sensor B,sensor C
29/09/2020,19:01:23,43,24,1
29/09/2020,19:06:24,48,25,3
29/09/2020,19:12:25,36,22,4
29/09/2020,19:20:26,54,24,1
29/09/2020,19:22:27,35,25,3
29/09/2020,19:34:32,39,25,4
29/09/2020,19:38:21,35,22,5
29/09/2020,19:42:37,52,23,3
29/09/2020,19:50:21,50,21,0
29/09/2020,20:01:23,47,18,3
29/09/2020,20:06:24,55,23,5
29/09/2020,20:12:25,51,22,2
29/09/2020,20:20:26,44,15,3
29/09/2020,20:22:27,46,15,4
29/09/2020,20:34:32,41,20,2
29/09/2020,20:38:21,41,17,1
29/09/2020,20:42:37,43,20,0
29/09/2020,20:50:21,50,22,2
29/09/2020,21:01:23,36,18,3
29/09/2020,21:06:24,46,20,1
29/09/2020,21:12:25,50,22,1
29/09/2020,21:20:26,40,21,3
29/09/2020,21:22:27,40,25,3
29/09/2020,21:34:32,49,21,2
29/09/2020,21:38:21,41,21,4
29/09/2020,21:42:37,36,17,4
29/09/2020,21:50:21,43,25,5
29/09/2020,22:01:23,46,17,0
29/09/2020,22:06:24,39,20,3
29/09/2020,22:12:25,51,22,2
29/09/2020,22:20:26,41,19,0
29/09/2020,22:22:27,50,20,5
29/09/2020,22:34:32,36,17,5
29/09/2020,22:38:21,37,15,4
29/09/2020,22:42:37,41,15,0
29/09/2020,22:50:21,46,16,4
29/09/2020,23:01:23,44,17,5
29/09/2020,23:06:24,50,19,1
29/09/2020,23:12:25,47,22,4
29/09/2020,23:20:26,52,16,4
29/09/2020,23:22:27,37,23,1
29/09/2020,23:34:32,45,20,0
29/09/2020,23:38:21,48,21,4
29/09/2020,23:42:37,35,18,2
29/09/2020,23:50:21,47,23,2
30/09/2020,00:01:23,53,20,4
30/09/2020,00:06:24,46,17,2
30/09/2020,00:12:25,50,18,0
30/09/2020,00:20:26,46,15,3
30/09/2020,00:22:27,49,23,1
30/09/2020,00:34:32,45,23,3
30/09/2020,00:38:21,36,23,5
30/09/2020,00:42:37,55,23,4
30/09/2020,00:50:21,42,23,1
30/09/2020,00:55:24,54,18,0
30/09/2020,01:01:23,36,21,2
30/09/2020,01:06:24,48,15,5
30/09/2020,01:12:25,42,21,1
30/09/2020,01:20:26,36,16,3
30/09/2020,01:22:27,47,22,4
30/09/2020,01:34:32,50,25,2
30/09/2020,01:38:21,42,17,5
30/09/2020,01:42:37,36,18,5
30/09/2020,01:50:21,48,20,3
30/09/2020,02:01:23,46,21,1
30/09/2020,02:06:24,44,16,2
30/09/2020,02:12:25,50,22,1
30/09/2020,02:20:26,39,17,2
30/09/2020,02:22:27,55,21,0
30/09/2020,02:34:32,49,25,5
30/09/2020,02:38:21,47,20,5
30/09/2020,02:42:37,36,25,1
30/09/2020,02:50:21,43,24,0
30/09/2020,03:01:23,44,21,5
30/09/2020,03:06:24,38,22,4
30/09/2020,03:12:25,50,21,0
30/09/2020,03:20:26,49,15,3
30/09/2020,03:22:27,39,16,0
30/09/2020,03:34:32,46,18,4
30/09/2020,03:38:21,37,24,4
30/09/2020,03:42:37,43,17,2
30/09/2020,03:50:21,53,25,4
30/09/2020,04:01:23,50,17,4
30/09/2020,04:06:24,48,19,4
30/09/2020,04:12:25,49,19,5
30/09/2020,04:20:26,51,20,5
30/09/2020,04:22:27,54,23,5
30/09/2020,04:34:32,46,22,4
30/09/2020,04:38:21,55,22,1
30/09/2020,04:42:37,39,25,3
30/09/2020,04:50:21,43,22,2
30/09/2020,05:01:23,48,18,1
30/09/2020,05:06:24,44,18,3
30/09/2020,05:12:25,52,18,1
30/09/2020,05:20:26,51,24,2
30/09/2020,05:22:27,43,20,1
30/09/2020,05:34:32,40,18,5
30/09/2020,05:38:21,50,23,2
30/09/2020,05:42:37,47,17,2
30/09/2020,05:50:21,39,16,0
30/09/2020,06:01:23,47,22,5
30/09/2020,06:06:24,51,15,5
30/09/2020,06:12:25,54,23,3
30/09/2020,06:20:26,35,15,3
30/09/2020,06:22:27,37,24,5
30/09/2020,06:34:32,52,22,0
30/09/2020,06:38:21,35,21,0
30/09/2020,06:42:37,49,20,5
30/09/2020,06:50:21,51,16,5
30/09/2020,07:01:23,50,19,5
30/09/2020,07:06:24,36,24,1
30/09/2020,07:12:25,49,25,0
30/09/2020,07:20:26,43,24,3
30/09/2020,07:22:27,46,18,3
30/09/2020,07:34:32,50,23,0
30/09/2020,07:38:21,49,18,4
30/09/2020,07:42:37,45,22,5
30/09/2020,07:50:21,55,22,1
30/09/2020,07:01:23,40,22,2
30/09/2020,07:06:24,51,16,4
30/09/2020,07:12:25,48,25,2
30/09/2020,07:20:26,55,20,4
30/09/2020,07:22:27,35,16,1
30/09/2020,07:34:32,39,25,2
30/09/2020,07:38:21,50,16,2
30/09/2020,07:42:37,46,21,4
30/09/2020,07:50:21,36,19,3
30/09/2020,08:01:23,51,23,3
30/09/2020,08:06:24,36,16,3
30/09/2020,08:12:25,44,17,4
30/09/2020,09:20:26,46,25,3
30/09/2020,09:22:27,43,17,2
30/09/2020,09:34:32,43,19,4
30/09/2020,09:38:21,36,20,5
30/09/2020,09:42:37,46,25,2
30/09/2020,09:50:21,53,21,0
30/09/2020,10:01:23,43,16,4
30/09/2020,10:06:24,45,24,3
30/09/2020,10:12:25,39,22,3
30/09/2020,10:20:26,45,22,5
30/09/2020,10:22:27,41,18,3
30/09/2020,10:34:32,49,15,3
30/09/2020,10:38:21,36,22,1
30/09/2020,10:42:37,53,19,2
30/09/2020,10:50:21,40,23,3
30/09/2020,11:01:23,42,20,2
30/09/2020,11:06:24,42,20,4
30/09/2020,11:12:25,45,15,2
30/09/2020,11:20:26,52,22,3
30/09/2020,11:22:27,55,24,1
30/09/2020,11:34:32,53,17,1
30/09/2020,11:38:21,54,21,2
30/09/2020,11:42:37,39,23,5
30/09/2020,11:50:21,38,17,0
30/09/2020,12:01:23,50,15,0
30/09/2020,12:06:24,41,19,0
30/09/2020,12:12:25,49,17,3
30/09/2020,12:20:26,48,25,3
30/09/2020,12:22:27,36,17,4
30/09/2020,12:34:32,48,16,4
30/09/2020,12:38:21,53,23,1
30/09/2020,12:42:37,47,23,0
30/09/2020,12:50:21,46,25,3
30/09/2020,13:01:23,53,22,4
30/09/2020,13:06:24,49,15,0
30/09/2020,13:12:25,49,19,5
30/09/2020,13:20:26,50,22,2
30/09/2020,13:22:27,36,21,5
30/09/2020,13:34:32,52,23,1
30/09/2020,13:38:21,55,25,2
30/09/2020,13:42:37,43,21,5
30/09/2020,13:50:21,49,23,5
30/09/2020,14:01:23,46,24,0
30/09/2020,14:06:24,54,15,3
30/09/2020,14:12:25,35,24,2
30/09/2020,14:20:26,50,19,3
30/09/2020,14:22:27,53,19,1
30/09/2020,14:34:32,40,19,2
30/09/2020,14:38:21,46,18,5
30/09/2020,14:42:37,44,23,5
30/09/2020,14:50:21,55,16,4
30/09/2020,15:01:23,48,18,3
30/09/2020,15:06:24,39,17,1
30/09/2020,15:12:25,38,21,3
30/09/2020,15:20:26,51,25,3
30/09/2020,15:22:27,39,25,1
30/09/2020,15:34:32,42,19,0
30/09/2020,15:38:21,42,23,1
30/09/2020,15:42:37,53,16,3
30/09/2020,15:50:21,38,21,1
30/09/2020,16:01:23,54,24,5
30/09/2020,16:06:24,41,17,2
30/09/2020,16:12:25,40,15,2
30/09/2020,16:20:26,46,21,5
30/09/2020,16:22:27,51,25,5
30/09/2020,16:34:32,44,20,3
30/09/2020,16:38:21,54,15,4
30/09/2020,16:42:37,39,17,4
30/09/2020,16:50:21,41,16,1
30/09/2020,17:01:23,39,17,4
30/09/2020,17:06:24,38,16,5
30/09/2020,17:12:25,41,18,1
30/09/2020,17:20:26,52,19,3
30/09/2020,17:22:27,36,19,4
30/09/2020,17:34:32,38,19,0
30/09/2020,17:38:21,43,23,3
30/09/2020,17:42:37,43,25,4
30/09/2020,17:50:21,54,20,1
30/09/2020,18:01:23,39,21,2
30/09/2020,18:06:24,55,16,2
30/09/2020,18:12:25,44,15,0
30/09/2020,18:20:26,38,21,2
30/09/2020,18:22:27,46,21,1
30/09/2020,18:34:32,50,25,2
30/09/2020,18:38:21,47,16,0
30/09/2020,18:42:37,53,24,4
30/09/2020,18:50:21,44,15,3
30/09/2020,19:01:23,35,25,3
30/09/2020,19:06:24,39,15,2
30/09/2020,19:12:25,51,22,1
30/09/2020,19:20:26,55,17,2
30/09/2020,19:22:27,41,20,4
30/09/2020,19:34:32,44,15,2
30/09/2020,19:38:21,50,21,0
30/09/2020,19:42:37,51,19,2
30/09/2020,19:50:21,48,16,3
30/09/2020,20:01:23,40,19,3
30/09/2020,20:06:24,37,15,3
30/09/2020,20:12:25,39,23,5
30/09/2020,20:20:26,51,20,3
30/09/2020,20:22:27,44,17,4
30/09/2020,20:34:32,54,24,1
30/09/2020,20:38:21,46,23,0
30/09/2020,20:42:37,51,20,3
30/09/2020,20:50:21,36,23,2
30/09/2020,21:01:23,37,23,0
30/09/2020,21:06:24,44,15,5
30/09/2020,21:12:25,46,24,1
30/09/2020,21:20:26,42,18,3
30/09/2020,21:22:27,51,15,0
30/09/2020,21:34:32,44,17,0
30/09/2020,21:38:21,41,20,0
30/09/2020,21:42:37,55,24,4
30/09/2020,21:50:21,41,21,3
30/09/2020,22:01:23,45,20,4
30/09/2020,22:06:24,47,20,3
30/09/2020,22:12:25,38,21,5
30/09/2020,22:20:26,47,18,5
30/09/2020,22:22:27,39,21,3
30/09/2020,22:34:32,44,16,5
30/09/2020,22:38:21,44,23,3
30/09/2020,22:42:37,53,24,3
30/09/2020,22:50:21,53,18,3
30/09/2020,23:01:23,37,15,1
30/09/2020,23:06:24,47,20,5
30/09/2020,23:12:25,49,24,5
30/09/2020,23:20:26,39,15,5
30/09/2020,23:22:27,49,19,1
30/09/2020,23:34:32,38,16,1
30/09/2020,23:38:21,50,18,1
30/09/2020,23:42:37,52,23,2
30/09/2020,23:50:21,35,20,4
01/08/2020,00:01:23,44,25,1
01/08/2020,00:06:24,39,22,3
01/08/2020,00:12:25,54,22,5
01/08/2020,00:20:26,46,19,4
01/08/2020,00:22:27,40,23,2
01/08/2020,00:34:32,40,20,0
01/08/2020,00:38:21,35,25,0
01/08/2020,00:42:37,55,21,2
01/08/2020,00:50:21,47,21,1
01/08/2020,00:55:24,47,22,4
01/08/2020,01:01:23,47,22,0
01/08/2020,01:06:24,36,21,2
01/08/2020,01:12:25,43,23,2
01/08/2020,01:20:26,45,22,0
01/08/2020,01:22:27,43,15,1
01/08/2020,01:34:32,51,25,1
01/08/2020,01:38:21,45,25,0
01/08/2020,01:42:37,46,16,3
01/08/2020,01:50:21,50,22,3
01/08/2020,02:01:23,35,24,3
01/08/2020,02:06:24,37,20,5
01/08/2020,02:12:25,43,17,0
01/08/2020,02:20:26,36,18,5
01/08/2020,02:22:27,43,15,5
01/08/2020,02:34:32,52,17,5
01/08/2020,02:38:21,40,22,2
01/08/2020,02:42:37,38,19,2
01/08/2020,02:50:21,53,25,3
01/08/2020,03:01:23,54,15,0
01/08/2020,03:06:24,36,20,1
01/08/2020,03:12:25,39,23,1
01/08/2020,03:20:26,52,15,5
01/08/2020,03:22:27,54,15,4
01/08/2020,03:34:32,39,24,5
01/08/2020,03:38:21,52,20,0
01/08/2020,03:42:37,44,18,0
01/08/2020,03:50:21,47,17,1
01/08/2020,04:01:23,43,21,5
01/08/2020,04:06:24,50,25,4
01/08/2020,04:12:25,47,18,2
01/08/2020,04:20:26,48,21,1
01/08/2020,04:22:27,43,18,5
01/08/2020,04:34:32,36,17,3
01/08/2020,04:38:21,54,17,5
01/08/2020,04:42:37,46,21,4
01/08/2020,04:50:21,43,23,0
01/08/2020,05:01:23,36,16,3
01/08/2020,05:06:24,41,24,3
01/08/2020,05:12:25,43,19,1
01/08/2020,05:20:26,40,18,3
01/08/2020,05:22:27,35,20,4
01/08/2020,05:34:32,39,18,3
01/08/2020,05:38:21,51,22,3
01/08/2020,05:42:37,38,25,3
01/08/2020,05:50:21,36,19,1
01/08/2020,06:01:23,46,22,0
01/08/2020,06:06:24,44,21,0
01/08/2020,06:12:25,45,19,2
01/08/2020,06:20:26,53,20,3
01/08/2020,06:22:27,53,17,3
01/08/2020,06:34:32,38,24,3
01/08/2020,06:38:21,40,22,2
01/08/2020,06:42:37,54,15,1
01/08/2020,06:50:21,46,23,3
01/08/2020,07:01:23,37,21,5
01/08/2020,07:06:24,48,21,5
01/08/2020,07:12:25,52,17,1
01/08/2020,07:20:26,41,18,5
01/08/2020,07:22:27,51,17,1
01/08/2020,07:34:32,48,21,4
01/08/2020,07:38:21,36,23,0
01/08/2020,07:42:37,46,18,1
01/08/2020,07:50:21,42,18,1
01/08/2020,07:01:23,48,23,2
01/08/2020,07:06:24,50,24,0
01/08/2020,07:12:25,48,21,0
01/08/2020,07:20:26,50,24,2
01/08/2020,07:22:27,35,15,0
01/08/2020,07:34:32,35,22,4
01/08/2020,07:38:21,50,19,1
01/08/2020,07:42:37,55,21,2
01/08/2020,07:50:21,46,24,0
01/08/2020,08:01:23,47,15,4
01/08/2020,08:06:24,48,18,2
01/08/2020,08:12:25,42,22,2
01/08/2020,09:20:26,39,22,3
01/08/2020,09:22:27,42,18,5
01/08/2020,09:34:32,39,24,5
01/08/2020,09:38:21,53,23,0
01/08/2020,09:42:37,48,21,0
01/08/2020,09:50:21,43,16,1
01/08/2020,10:01:23,43,18,1
01/08/2020,10:06:24,40,23,2
01/08/2020,10:12:25,36,23,0
01/08/2020,10:20:26,39,16,2
01/08/2020,10:22:27,44,23,0
01/08/2020,10:34:32,50,19,3
01/08/2020,10:38:21,38,17,3
01/08/2020,10:42:37,43,19,5
01/08/2020,10:50:21,42,19,2
01/08/2020,11:01:23,36,25,1
01/08/2020,11:06:24,50,17,2
01/08/2020,11:12:25,39,17,2
01/08/2020,11:20:26,35,22,4
01/08/2020,11:22:27,44,17,3
01/08/2020,11:34:32,45,19,3
01/08/2020,11:38:21,37,24,5
01/08/2020,11:42:37,52,25,5
01/08/2020,11:50:21,47,19,0
01/08/2020,12:01:23,48,22,4
01/08/2020,12:06:24,49,24,0
01/08/2020,12:12:25,53,18,5
01/08/2020,12:20:26,49,22,5
01/08/2020,12:22:27,50,16,3
01/08/2020,12:34:32,43,15,3
01/08/2020,12:38:21,46,16,5
01/08/2020,12:42:37,37,16,3
01/08/2020,12:50:21,49,19,5
01/08/2020,13:01:23,40,15,0
01/08/2020,13:06:24,49,18,1
01/08/2020,13:12:25,54,22,5
01/08/2020,13:20:26,36,25,5
01/08/2020,13:22:27,53,20,2
01/08/2020,13:34:32,44,15,0
01/08/2020,13:38:21,47,19,2
01/08/2020,13:42:37,50,23,5
01/08/2020,13:50:21,43,17,0
01/08/2020,14:01:23,38,16,4
01/08/2020,14:06:24,43,17,5
01/08/2020,14:12:25,45,21,2
01/08/2020,14:20:26,45,23,5
01/08/2020,14:22:27,54,15,4
01/08/2020,14:34:32,47,21,4
01/08/2020,14:38:21,52,16,3
01/08/2020,14:42:37,37,21,4
01/08/2020,14:50:21,49,24,2
01/08/2020,15:01:23,46,16,5
01/08/2020,15:06:24,55,20,1
01/08/2020,15:12:25,52,20,1
01/08/2020,15:20:26,43,22,0
01/08/2020,15:22:27,45,22,2
01/08/2020,15:34:32,41,19,2
01/08/2020,15:38:21,48,19,5
01/08/2020,15:42:37,41,19,5
01/08/2020,15:50:21,35,15,5
01/08/2020,16:01:23,52,18,0
01/08/2020,16:06:24,52,21,4
01/08/2020,16:12:25,51,20,3
01/08/2020,16:20:26,55,25,0
01/08/2020,16:22:27,47,16,1
01/08/2020,16:34:32,45,17,4
01/08/2020,16:38:21,52,25,4
01/08/2020,16:42:37,43,16,1
01/08/2020,16:50:21,54,21,2
01/08/2020,17:01:23,35,23,1
01/08/2020,17:06:24,48,24,1
01/08/2020,17:12:25,52,25,2
01/08/2020,17:20:26,37,23,3
01/08/2020,17:22:27,54,19,5
01/08/2020,17:34:32,54,23,1
01/08/2020,17:38:21,44,16,2
01/08/2020,17:42:37,36,16,4
01/08/2020,17:50:21,36,15,0
01/08/2020,18:01:23,41,23,0
01/08/2020,18:06:24,45,24,3
01/08/2020,18:12:25,52,25,3
01/08/2020,18:20:26,55,17,1
01/08/2020,18:22:27,53,23,3
01/08/2020,18:34:32,43,18,4
01/08/2020,18:38:21,53,16,5
01/08/2020,18:42:37,40,17,2
01/08/2020,18:50:21,50,23,4
01/08/2020,19:01:23,49,25,3
01/08/2020,19:06:24,42,22,3
01/08/2020,19:12:25,35,22,1
01/08/2020,19:20:26,52,16,5
01/08/2020,19:22:27,40,19,4
01/08/2020,19:34:32,47,21,4
01/08/2020,19:38:21,36,15,2
01/08/2020,19:42:37,50,15,2
01/08/2020,19:50:21,55,18,1
01/08/2020,20:01:23,41,19,2
01/08/2020,20:06:24,46,22,5
01/08/2020,20:12:25,38,19,3
01/08/2020,20:20:26,52,22,2
01/08/2020,20:22:27,54,18,5
01/08/2020,20:34:32,39,24,5
01/08/2020,20:38:21,54,21,3
01/08/2020,20:42:37,48,15,0
01/08/2020,20:50:21,52,19,1
01/08/2020,21:01:23,45,16,0
01/08/2020,21:06:24,45,15,0
01/08/2020,21:12:25,48,23,3
01/08/2020,21:20:26,50,16,4
01/08/2020,21:22:27,37,16,1
01/08/2020,21:34:32,37,21,5
01/08/2020,21:38:21,50,18,5
01/08/2020,21:42:37,42,19,5
01/08/2020,21:50:21,36,21,1
01/08/2020,22:01:23,48,15,5
01/08/2020,22:06:24,42,20,1
01/08/2020,22:12:25,39,16,1
01/08/2020,22:20:26,48,17,4
01/08/2020,22:22:27,53,25,0
01/08/2020,22:34:32,46,16,2
01/08/2020,22:38:21,47,19,2
01/08/2020,22:42:37,40,25,4
01/08/2020,22:50:21,41,17,0
01/08/2020,23:01:23,44,22,5
01/08/2020,23:06:24,36,15,4
01/08/2020,23:12:25,44,20,4
01/08/2020,23:20:26,51,25,5
01/08/2020,23:22:27,41,15,0
01/08/2020,23:34:32,51,15,4
01/08/2020,23:38:21,46,17,1
01/08/2020,23:42:37,40,16,2
01/08/2020,23:50:21,50,19,0
02/08/2020,00:01:23,39,18,5
02/08/2020,00:06:24,41,22,5
02/08/2020,00:12:25,41,24,2
02/08/2020,00:20:26,41,24,2
02/08/2020,00:22:27,50,17,4
02/08/2020,00:34:32,40,20,2
02/08/2020,00:38:21,47,24,2
02/08/2020,00:42:37,39,16,4
02/08/2020,00:50:21,54,15,5
02/08/2020,00:55:24,46,23,5
02/08/2020,01:01:23,46,21,2
02/08/2020,01:06:24,35,18,2
02/08/2020,01:12:25,46,23,5
02/08/2020,01:20:26,43,21,5
02/08/2020,01:22:27,41,22,5
02/08/2020,01:34:32,53,18,3
02/08/2020,01:38:21,52,19,1
02/08/2020,01:42:37,40,24,3
02/08/2020,01:50:21,36,17,4
02/08/2020,02:01:23,53,25,2
02/08/2020,02:06:24,55,21,0
02/08/2020,02:12:25,40,24,5
02/08/2020,02:20:26,45,24,3
02/08/2020,02:22:27,47,18,3
02/08/2020,02:34:32,55,23,0
02/08/2020,02:38:21,44,25,0
02/08/2020,02:42:37,49,24,5
02/08/2020,02:50:21,55,15,5
02/08/2020,03:01:23,42,18,1
02/08/2020,03:06:24,41,23,3
02/08/2020,03:12:25,37,20,5
02/08/2020,03:20:26,48,16,5
02/08/2020,03:22:27,47,18,3
02/08/2020,03:34:32,39,25,3
02/08/2020,03:38:21,41,18,0
02/08/2020,03:42:37,41,20,0
02/08/2020,03:50:21,52,15,4
02/08/2020,04:01:23,48,22,3
02/08/2020,04:06:24,48,21,0
02/08/2020,04:12:25,48,24,2
02/08/2020,04:20:26,51,24,3
02/08/2020,04:22:27,36,22,5
02/08/2020,04:34:32,40,25,5
02/08/2020,04:38:21,54,22,4
02/08/2020,04:42:37,54,16,3
02/08/2020,04:50:21,37,16,2
02/08/2020,05:01:23,40,22,3
02/08/2020,05:06:24,51,21,5
02/08/2020,05:12:25,40,23,1
02/08/2020,05:20:26,49,18,0
02/08/2020,05:22:27,45,25,5
02/08/2020,05:34:32,53,17,5
02/08/2020,05:38:21,46,17,1
02/08/2020,05:42:37,42,18,1
02/08/2020,05:50:21,49,19,4
02/08/2020,06:01:23,40,17,4
02/08/2020,06:06:24,38,16,1
02/08/2020,06:12:25,45,24,3
02/08/2020,06:20:26,46,22,3
02/08/2020,06:22:27,45,18,5
02/08/2020,06:34:32,47,24,2
02/08/2020,06:38:21,48,21,2
02/08/2020,06:42:37,42,24,0
02/08/2020,06:50:21,35,15,1
02/08/2020,07:01:23,39,16,0
02/08/2020,07:06:24,42,15,0
02/08/2020,07:12:25,49,16,1
02/08/2020,07:20:26,35,16,2
02/08/2020,07:22:27,39,21,0
02/08/2020,07:34:32,35,15,0
02/08/2020,07:38:21,48,25,5
02/08/2020,07:42:37,52,17,0
02/08/2020,07:50:21,54,23,5
02/08/2020,07:01:23,40,25,0
02/08/2020,07:06:24,35,21,2
02/08/2020,07:12:25,42,20,5
02/08/2020,07:20:26,41,22,2
02/08/2020,07:22:27,53,21,2
02/08/2020,07:34:32,49,16,4
02/08/2020,07:38:21,37,19,3
02/08/2020,07:42:37,51,25,2
02/08/2020,07:50:21,52,20,3
02/08/2020,08:01:23,40,18,4
02/08/2020,08:06:24,35,24,2
02/08/2020,08:12:25,44,21,2
02/08/2020,09:20:26,36,18,2
02/08/2020,09:22:27,52,16,3
02/08/2020,09:34:32,41,18,3
02/08/2020,09:38:21,39,25,4
02/08/2020,09:42:37,44,25,0
02/08/2020,09:50:21,52,19,3
02/08/2020,10:01:23,36,15,4
02/08/2020,10:06:24,50,17,1
02/08/2020,10:12:25,52,23,0
02/08/2020,10:20:26,35,24,1
02/08/2020,10:22:27,50,25,2
02/08/2020,10:34:32,37,25,5
02/08/2020,10:38:21,45,22,5
02/08/2020,10:42:37,55,21,4
02/08/2020,10:50:21,54,20,1
02/08/2020,11:01:23,42,23,5
02/08/2020,11:06:24,35,17,0
02/08/2020,11:12:25,39,15,1
02/08/2020,11:20:26,42,20,0
02/08/2020,11:22:27,37,17,2
02/08/2020,11:34:32,55,15,0
02/08/2020,11:38:21,40,24,2
02/08/2020,11:42:37,40,20,1
02/08/2020,11:50:21,41,19,4
02/08/2020,12:01:23,44,18,0
02/08/2020,12:06:24,39,18,4
02/08/2020,12:12:25,53,15,2
02/08/2020,12:20:26,54,22,0
02/08/2020,12:22:27,49,19,3
02/08/2020,12:34:32,49,21,5
02/08/2020,12:38:21,38,23,1
02/08/2020,12:42:37,46,25,2
02/08/2020,12:50:21,49,25,3
02/08/2020,13:01:23,51,15,5
02/08/2020,13:06:24,54,25,2
02/08/2020,13:12:25,40,25,2
02/08/2020,13:20:26,53,22,5
02/08/2020,13:22:27,48,21,4
02/08/2020,13:34:32,49,21,3
02/08/2020,13:38:21,54,25,5
02/08/2020,13:42:37,49,17,4
02/08/2020,13:50:21,38,24,4
02/08/2020,14:01:23,47,17,3
02/08/2020,14:06:24,38,17,0
02/08/2020,14:12:25,53,22,4
02/08/2020,14:20:26,44,21,1
02/08/2020,14:22:27,35,20,3
02/08/2020,14:34:32,47,17,5
02/08/2020,14:38:21,51,17,0
02/08/2020,14:42:37,41,17,4
02/08/2020,14:50:21,40,16,0
02/08/2020,15:01:23,40,17,4
02/08/2020,15:06:24,37,21,2
02/08/2020,15:12:25,39,16,0
02/08/2020,15:20:26,40,19,3
02/08/2020,15:22:27,51,22,4
02/08/2020,15:34:32,49,20,1
02/08/2020,15:38:21,52,22,4
02/08/2020,15:42:37,47,19,5
02/08/2020,15:50:21,53,16,3
02/08/2020,16:01:23,46,19,4
02/08/2020,16:06:24,52,17,5
02/08/2020,16:12:25,40,20,3
02/08/2020,16:20:26,54,15,1
02/08/2020,16:22:27,42,19,5
02/08/2020,16:34:32,50,17,2
02/08/2020,16:38:21,52,15,4
02/08/2020,16:42:37,42,15,5
02/08/2020,16:50:21,36,15,5
02/08/2020,17:01:23,42,24,0
02/08/2020,17:06:24,55,21,5
02/08/2020,17:12:25,54,23,3
02/08/2020,17:20:26,42,19,1
02/08/2020,17:22:27,37,16,2
02/08/2020,17:34:32,36,16,0
02/08/2020,17:38:21,45,16,2
02/08/2020,17:42:37,47,18,2
02/08/2020,17:50:21,35,19,1
02/08/2020,18:01:23,41,18,3
02/08/2020,18:06:24,53,23,5
02/08/2020,18:12:25,47,19,0
02/08/2020,18:20:26,44,21,0
02/08/2020,18:22:27,52,19,0
02/08/2020,18:34:32,53,21,5
02/08/2020,18:38:21,43,17,1
02/08/2020,18:42:37,51,19,1
02/08/2020,18:50:21,41,22,4
02/08/2020,19:01:23,50,22,0
02/08/2020,19:06:24,53,19,2
02/08/2020,19:12:25,36,15,3
02/08/2020,19:20:26,40,17,0
02/08/2020,19:22:27,45,23,5
02/08/2020,19:34:32,47,15,5
02/08/2020,19:38:21,37,23,1
02/08/2020,19:42:37,52,18,3
02/08/2020,19:50:21,49,23,2
02/08/2020,20:01:23,40,19,0
02/08/2020,20:06:24,39,21,1
02/08/2020,20:12:25,52,24,0
02/08/2020,20:20:26,52,25,0
02/08/2020,20:22:27,36,20,5
02/08/2020,20:34:32,42,22,4
02/08/2020,20:38:21,46,17,0
02/08/2020,20:42:37,41,23,3
02/08/2020,20:50:21,47,15,1
02/08/2020,21:01:23,51,17,4
02/08/2020,21:06:24,44,24,3
02/08/2020,21:12:25,53,18,0
02/08/2020,21:20:26,55,18,0
02/08/2020,21:22:27,55,18,5
02/08/2020,21:34:32,49,20,2
02/08/2020,21:38:21,53,21,1
02/08/2020,21:42:37,52,16,0
02/08/2020,21:50:21,36,23,3
02/08/2020,22:01:23,53,24,3
02/08/2020,22:06:24,44,25,2
02/08/2020,22:12:25,46,19,0
02/08/2020,22:20:26,43,18,4
02/08/2020,22:22:27,47,16,5
02/08/2020,22:34:32,44,22,4
02/08/2020,22:38:21,54,17,1
02/08/2020,22:42:37,51,15,4
02/08/2020,22:50:21,45,22,3
02/08/2020,23:01:23,43,19,5
02/08/2020,23:06:24,45,25,1
02/08/2020,23:12:25,45,16,0
02/08/2020,23:20:26,39,22,3
02/08/2020,23:22:27,42,19,0
02/08/2020,23:34:32,38,17,4
02/08/2020,23:38:21,55,17,2
02/08/2020,23:42:37,46,23,2
02/08/2020,23:50:21,52,25,1
03/08/2020,00:01:23,48,15,1
03/08/2020,00:06:24,38,17,5
03/08/2020,00:12:25,46,22,1
03/08/2020,00:20:26,41,16,0
03/08/2020,00:22:27,49,18,2
03/08/2020,00:34:32,41,15,0
03/08/2020,00:38:21,37,15,0
03/08/2020,00:42:37,46,22,0
03/08/2020,00:50:21,51,23,5
03/08/2020,00:55:24,38,20,0
03/08/2020,01:01:23,37,20,4
03/08/2020,01:06:24,38,20,1
03/08/2020,01:12:25,53,24,2
03/08/2020,01:20:26,41,20,5
03/08/2020,01:22:27,52,23,2
03/08/2020,01:34:32,44,21,1
03/08/2020,01:38:21,49,15,4
03/08/2020,01:42:37,41,16,1
03/08/2020,01:50:21,48,25,1
03/08/2020,02:01:23,49,18,1
03/08/2020,02:06:24,37,24,5
03/08/2020,02:12:25,43,16,3
03/08/2020,02:20:26,38,20,5
03/08/2020,02:22:27,42,23,5
03/08/2020,02:34:32,44,17,1
03/08/2020,02:38:21,45,20,4
03/08/2020,02:42:37,46,24,3
03/08/2020,02:50:21,35,16,2
03/08/2020,03:01:23,35,23,2
03/08/2020,03:06:24,40,20,0
03/08/2020,03:12:25,46,21,3
03/08/2020,03:20:26,47,17,5
03/08/2020,03:22:27,39,22,1
03/08/2020,03:34:32,51,25,4
03/08/2020,03:38:21,43,20,4
03/08/2020,03:42:37,47,15,1
03/08/2020,03:50:21,51,25,3
03/08/2020,04:01:23,48,17,5
03/08/2020,04:06:24,40,22,1
